customer_id,order_date,first_purchase,days_to_second_purchase
16092,2011-05-26 15:30:00,2011-03-30 15:38:00,56
16094,2011-11-10 16:51:00,2011-05-04 13:57:00,190
16098,2011-02-14 09:33:00,2010-12-01 09:45:00,74
16099,2011-07-25 10:28:00,2011-04-28 08:34:00,88
16102,2011-09-02 11:54:00,2011-08-03 12:50:00,29
16103,2011-04-27 09:21:00,2011-04-20 12:28:00,6
16107,2011-07-22 12:41:00,2011-06-09 18:42:00,42
16109,2011-05-05 09:17:00,2011-02-04 12:37:00,89
16110,2011-03-22 13:54:00,2011-02-01 14:01:00,48
16112,2011-01-10 16:29:00,2011-01-05 11:47:00,5
16115,2011-03-20 13:58:00,2011-02-20 12:14:00,28
16119,2011-12-01 15:11:00,2011-09-28 10:15:00,64
16120,2011-10-11 14:17:00,2011-10-11 14:10:00,0
16121,2011-10-13 12:59:00,2011-05-08 11:52:00,158
16122,2011-01-11 10:19:00,2010-12-08 11:41:00,33
16126,2011-06-08 14:57:00,2011-02-16 11:18:00,112
16128,2011-07-19 12:19:00,2011-03-02 12:21:00,138
16131,2011-05-16 16:44:00,2011-04-14 08:32:00,32
16133,2011-02-25 08:14:00,2011-01-25 15:55:00,30
16134,2011-11-18 10:05:00,2010-12-15 14:00:00,337
16136,2011-09-23 09:00:00,2011-03-07 09:52:00,199
16139,2011-08-19 14:49:00,2011-05-17 10:23:00,94
16140,2011-10-05 12:15:00,2010-12-03 14:40:00,305
16143,2010-12-20 12:51:00,2010-12-05 15:18:00,14
16145,2011-01-05 10:35:00,2010-12-15 09:09:00,21
16146,2011-05-20 08:39:00,2011-04-21 15:25:00,28
16149,2011-12-05 11:29:00,2011-07-20 14:54:00,137
16150,2011-03-14 13:56:00,2010-12-02 18:27:00,101
16153,2011-05-06 10:16:00,2010-12-20 09:22:00,137
16156,2011-03-15 09:32:00,2011-02-02 12:02:00,40
16157,2011-11-16 11:31:00,2011-09-28 11:48:00,48
16160,2011-10-05 14:19:00,2011-09-15 10:53:00,20
16161,2010-12-14 17:22:00,2010-12-06 10:03:00,8
16163,2011-04-21 15:15:00,2010-12-09 16:28:00,132
16164,2011-11-15 10:41:00,2011-10-28 09:12:00,18
16168,2011-01-24 14:39:00,2010-12-05 11:38:00,50
16169,2011-10-31 12:21:00,2011-09-25 11:33:00,36
16170,2011-04-19 09:43:00,2011-04-05 13:42:00,13
16172,2011-06-17 11:38:00,2011-04-12 12:02:00,65
16173,2011-09-09 09:03:00,2011-09-02 15:23:00,6
16174,2011-07-28 09:21:00,2011-07-11 09:23:00,16
16175,2011-05-19 10:25:00,2011-04-13 14:38:00,35
16180,2011-04-19 12:26:00,2011-04-01 10:23:00,18
16182,2011-05-20 11:03:00,2011-02-18 10:11:00,91
16184,2011-06-10 13:59:00,2011-05-12 13:33:00,29
16185,2011-11-23 09:41:00,2011-04-21 11:59:00,215
16186,2011-04-12 10:05:00,2010-12-02 14:40:00,130
16187,2011-02-28 13:35:00,2011-02-28 13:34:00,0
16188,2011-04-27 10:54:00,2011-04-11 09:44:00,16
16189,2011-11-24 11:47:00,2011-09-15 15:21:00,69
16191,2010-12-14 13:00:00,2010-12-14 12:38:00,0
16200,2011-12-05 14:40:00,2011-06-28 15:47:00,159
16201,2011-10-25 15:07:00,2011-08-22 10:47:00,64
16203,2011-04-26 15:02:00,2010-12-02 15:39:00,144
16205,2011-10-03 12:04:00,2011-06-13 11:33:00,112
16206,2011-05-15 11:04:00,2011-01-16 11:07:00,118
16208,2011-10-26 11:36:00,2011-02-23 13:37:00,244
16209,2011-06-06 11:36:00,2011-04-07 12:23:00,59
16210,2010-12-06 11:06:00,2010-12-01 12:27:00,4
16212,2011-11-20 13:00:00,2011-03-01 12:51:00,264
16214,2011-04-01 10:08:00,2011-03-15 13:23:00,16
16217,2011-04-18 13:31:00,2011-03-02 15:28:00,46
16218,2011-03-30 10:34:00,2010-12-01 11:29:00,118
16221,2011-03-09 10:51:00,2010-12-07 13:13:00,91
16224,2011-04-13 14:17:00,2011-04-04 12:00:00,9
16225,2011-03-07 13:54:00,2011-03-07 12:17:00,0
16226,2011-05-16 11:31:00,2011-04-18 12:58:00,27
16229,2011-09-13 17:16:00,2011-05-11 10:18:00,125
16230,2011-06-03 10:06:00,2011-05-03 15:12:00,30
16232,2011-05-08 14:06:00,2011-05-08 14:05:00,0
16233,2011-01-14 10:31:00,2010-12-08 12:51:00,36
16235,2011-02-17 10:51:00,2011-01-11 15:42:00,36
16239,2011-10-14 08:29:00,2011-06-03 09:30:00,132
16240,2011-11-15 14:30:00,2011-09-23 13:44:00,53
16241,2011-01-04 15:50:00,2010-12-05 11:04:00,30
16242,2011-05-09 15:17:00,2011-03-07 17:04:00,62
16243,2011-11-06 12:32:00,2011-10-16 12:09:00,21
16244,2011-05-12 10:18:00,2010-12-02 11:41:00,160
16245,2011-08-10 09:34:00,2011-03-28 09:30:00,135
16249,2011-05-22 14:09:00,2011-04-14 13:50:00,38
16250,2011-03-23 15:07:00,2010-12-01 09:59:00,112
16253,2011-10-04 09:09:00,2011-03-29 13:33:00,188
16255,2011-01-04 11:30:00,2010-12-09 14:25:00,25
16258,2011-06-23 11:01:00,2011-05-04 14:33:00,49
16261,2011-08-18 18:51:00,2011-04-07 19:05:00,132
16265,2010-12-10 10:22:00,2010-12-10 10:21:00,0
16266,2011-05-17 14:54:00,2011-05-17 14:50:00,0
16268,2011-09-29 18:30:00,2011-09-29 18:30:00,0
16271,2011-07-20 11:22:00,2010-12-16 16:36:00,215
16279,2011-09-13 16:26:00,2011-06-16 11:50:00,89
16283,2011-07-10 12:17:00,2011-05-15 13:37:00,55
16284,2011-11-08 16:12:00,2011-10-20 13:54:00,19
16293,2011-03-15 10:45:00,2010-12-07 15:02:00,97
16295,2011-10-12 13:17:00,2011-10-06 10:45:00,6
16298,2011-10-19 09:58:00,2011-06-06 10:06:00,134
16303,2011-08-16 11:04:00,2011-01-10 14:16:00,217
16306,2011-01-06 17:58:00,2010-12-07 15:18:00,30
16308,2011-05-06 13:03:00,2011-03-23 14:46:00,43
16309,2011-08-25 15:35:00,2011-04-13 11:46:00,134
16311,2011-11-22 08:54:00,2011-10-21 13:13:00,31
16313,2011-12-06 13:02:00,2011-10-21 09:04:00,46
16316,2011-03-07 11:56:00,2010-12-16 14:26:00,80
16317,2011-07-01 08:16:00,2011-02-15 14:30:00,135
16320,2011-06-20 15:25:00,2011-05-10 15:31:00,40
16321,2011-02-07 15:01:00,2011-01-20 12:11:00,18
16322,2011-12-08 15:41:00,2011-11-03 14:33:00,35
16324,2011-08-03 12:54:00,2011-06-15 14:26:00,48
16325,2011-07-07 13:44:00,2011-04-08 09:20:00,90
16326,2011-01-30 10:33:00,2011-01-09 12:01:00,20
16327,2011-01-28 11:58:00,2010-12-05 12:43:00,53
16330,2011-08-19 17:10:00,2011-08-19 17:08:00,0
16332,2011-07-11 13:47:00,2011-02-07 14:16:00,153
16333,2011-02-14 11:22:00,2011-02-03 10:50:00,11
16341,2011-09-15 12:03:00,2011-05-22 13:20:00,115
16342,2011-07-17 13:41:00,2011-06-13 10:10:00,34
16343,2011-11-23 17:45:00,2011-11-23 17:43:00,0
16347,2011-11-28 13:14:00,2011-11-03 13:01:00,25
16348,2011-04-13 15:55:00,2011-04-13 15:49:00,0
16350,2011-09-15 18:49:00,2011-01-10 09:44:00,248
16352,2011-11-22 10:32:00,2011-11-02 08:44:00,20
16353,2010-12-15 12:29:00,2010-12-05 12:09:00,10
16354,2011-10-07 14:28:00,2011-09-27 16:28:00,9
16356,2011-04-26 12:12:00,2011-03-07 12:31:00,49
16357,2011-06-30 16:51:00,2011-05-10 10:35:00,51
16358,2011-09-21 13:48:00,2011-06-08 15:05:00,104
16359,2011-02-10 10:08:00,2011-01-12 10:49:00,28
16360,2011-09-20 13:11:00,2011-09-12 13:50:00,7
16361,2011-10-30 13:17:00,2011-09-29 13:13:00,31
16362,2011-09-09 15:00:00,2011-09-09 14:47:00,0
16364,2011-11-28 11:27:00,2011-07-25 14:35:00,125
16365,2010-12-15 14:26:00,2010-12-07 17:19:00,7
16367,2011-11-02 13:13:00,2010-12-12 12:01:00,325
16368,2011-12-07 13:12:00,2011-11-11 15:08:00,25
16369,2011-09-20 11:16:00,2011-05-27 09:39:00,116
16370,2011-06-10 11:44:00,2011-04-28 16:40:00,42
16372,2011-11-06 13:08:00,2011-11-06 12:50:00,0
16374,2011-10-04 15:21:00,2011-03-22 13:46:00,196
16376,2011-12-01 11:38:00,2011-11-22 16:47:00,8
16378,2011-02-16 10:32:00,2011-02-02 12:42:00,13
16379,2011-11-02 14:04:00,2011-09-22 09:33:00,41
16383,2011-09-26 12:45:00,2011-03-16 13:00:00,193
16384,2011-09-11 11:19:00,2011-03-21 10:13:00,174
16385,2011-07-04 13:53:00,2010-12-08 12:56:00,208
16386,2011-11-11 12:28:00,2011-03-31 12:19:00,225
16389,2011-05-18 13:55:00,2011-03-01 15:47:00,77
16393,2010-12-12 11:54:00,2010-12-05 13:10:00,6
16394,2011-04-05 14:51:00,2011-02-23 10:58:00,41
16395,2011-01-20 10:43:00,2011-01-13 12:10:00,6
16398,2011-07-08 15:16:00,2011-03-31 09:38:00,99
16399,2011-11-20 16:12:00,2011-04-18 13:46:00,216
16401,2011-02-18 12:56:00,2011-01-16 10:56:00,33
16402,2011-03-20 12:25:00,2010-12-05 13:42:00,104
16405,2011-02-10 15:24:00,2011-02-02 17:08:00,7
16407,2011-02-15 15:00:00,2011-01-31 14:02:00,15
16409,2011-04-11 17:12:00,2011-01-26 14:51:00,75
16411,2011-11-20 13:23:00,2010-12-05 13:26:00,349
16414,2011-11-18 09:42:00,2011-03-04 13:27:00,258
16416,2011-10-27 15:33:00,2011-10-14 13:35:00,13
16418,2011-09-08 10:35:00,2011-04-27 16:54:00,133
16419,2011-03-09 14:49:00,2011-02-01 12:25:00,36
16422,2010-12-14 16:53:00,2010-12-05 15:35:00,9
16426,2011-09-08 11:56:00,2011-03-08 15:45:00,183
16427,2011-03-21 17:10:00,2011-02-28 15:18:00,21
16431,2011-02-15 14:08:00,2011-02-15 14:02:00,0
16434,2011-03-27 11:51:00,2011-02-13 12:17:00,41
16438,2011-10-27 19:56:00,2011-09-18 13:31:00,39
16440,2011-10-04 13:10:00,2011-05-09 12:25:00,148
16441,2011-10-03 17:48:00,2011-02-21 17:35:00,224
16442,2011-04-26 11:51:00,2010-12-14 10:46:00,133
16444,2011-05-29 11:03:00,2011-03-20 12:14:00,69
16446,2011-12-09 09:15:00,2011-05-18 09:52:00,204
16449,2011-05-26 10:25:00,2011-03-04 12:15:00,82
16454,2011-10-26 11:40:00,2011-10-06 16:57:00,19
16455,2010-12-03 16:45:00,2010-12-03 16:44:00,0
16456,2011-02-06 11:29:00,2010-12-01 14:11:00,66
16458,2011-02-08 10:47:00,2010-12-14 11:51:00,55
16460,2011-09-28 12:22:00,2011-09-19 10:15:00,9
16462,2011-06-07 11:07:00,2011-03-01 08:58:00,98
16463,2011-10-17 14:23:00,2011-05-19 14:45:00,150
16464,2011-09-20 13:42:00,2011-07-20 13:53:00,61
16466,2011-05-15 11:35:00,2011-02-20 11:39:00,83
16469,2011-04-07 13:16:00,2011-04-07 13:11:00,0
16470,2011-05-31 11:39:00,2010-12-16 11:53:00,165
16473,2011-02-25 13:51:00,2011-01-07 10:55:00,49
16474,2011-09-11 16:06:00,2011-07-17 14:51:00,56
16475,2011-06-30 15:35:00,2011-03-11 09:39:00,111
16477,2010-12-22 13:39:00,2010-12-03 12:48:00,19
16478,2011-10-06 10:53:00,2011-10-05 12:02:00,0
16479,2011-11-29 13:40:00,2011-11-29 13:04:00,0
16484,2011-06-19 12:06:00,2011-06-02 10:39:00,17
16488,2011-08-17 09:05:00,2011-07-14 11:46:00,33
16493,2011-02-27 15:42:00,2011-01-14 08:16:00,44
16495,2011-03-08 16:39:00,2011-03-08 16:38:00,0
16496,2011-05-16 10:48:00,2011-01-27 09:42:00,109
16497,2011-01-25 14:47:00,2011-01-10 13:20:00,15
16498,2011-07-01 15:07:00,2011-06-30 19:52:00,0
16499,2010-12-14 13:31:00,2010-12-10 10:27:00,4
16500,2011-11-03 14:32:00,2011-01-13 10:28:00,294
16503,2011-01-13 12:32:00,2010-12-14 13:50:00,29
16506,2011-11-20 12:17:00,2011-10-30 15:50:00,20
16511,2011-07-18 10:49:00,2011-03-18 11:24:00,121
16513,2011-11-20 13:39:00,2011-10-27 14:56:00,23
16515,2011-04-07 11:12:00,2011-02-01 13:09:00,64
16518,2011-10-09 15:04:00,2011-02-28 16:36:00,222
16519,2011-11-14 15:41:00,2010-12-09 14:08:00,340
16520,2011-04-14 14:14:00,2010-12-09 13:08:00,126
16523,2011-03-17 09:57:00,2011-01-28 12:06:00,47
16525,2010-12-16 08:03:00,2010-12-08 11:31:00,7
16531,2011-01-25 13:04:00,2010-12-14 13:19:00,41
16532,2011-07-27 10:41:00,2011-01-05 12:37:00,202
16533,2011-10-16 13:51:00,2011-10-02 15:07:00,13
16539,2010-12-16 16:42:00,2010-12-01 15:40:00,15
16546,2011-02-22 11:20:00,2010-12-02 12:07:00,81
16549,2011-08-07 15:43:00,2011-01-09 14:03:00,210
16550,2011-04-18 13:30:00,2010-12-06 13:53:00,132
16551,2011-08-01 12:28:00,2011-01-07 10:24:00,206
16552,2011-04-11 10:04:00,2010-12-01 12:36:00,130
16553,2010-12-14 13:59:00,2010-12-14 13:58:00,0
16554,2011-05-01 14:17:00,2011-01-12 12:41:00,109
16555,2011-11-04 14:31:00,2011-08-22 12:32:00,74
16556,2011-02-17 14:49:00,2010-12-14 13:32:00,65
16557,2011-11-15 14:04:00,2011-07-25 13:28:00,113
16558,2010-12-17 15:39:00,2010-12-08 12:01:00,9
16560,2011-11-13 10:35:00,2010-12-16 14:36:00,331
16561,2011-12-04 11:50:00,2011-10-11 09:53:00,54
16566,2011-05-31 08:32:00,2011-02-20 10:29:00,99
16567,2011-05-29 13:57:00,2011-01-07 09:31:00,142
16570,2011-03-14 15:41:00,2011-02-01 10:37:00,41
16571,2011-06-16 13:14:00,2011-03-03 09:41:00,105
16572,2011-07-11 13:32:00,2011-03-09 12:04:00,124
16573,2011-09-16 09:13:00,2011-02-22 15:14:00,205
16584,2011-09-20 13:45:00,2011-03-30 13:14:00,174
16589,2011-08-25 10:00:00,2011-07-01 13:31:00,54
16592,2011-04-01 11:50:00,2011-02-25 10:19:00,35
16593,2011-06-03 12:17:00,2011-01-16 12:11:00,138
16596,2011-11-24 10:02:00,2010-12-08 16:18:00,350
16600,2011-03-31 19:20:00,2011-01-05 12:13:00,85
16603,2011-09-26 10:06:00,2011-09-09 13:02:00,16
16607,2010-12-17 15:15:00,2010-12-16 08:41:00,1
16609,2011-05-03 10:56:00,2011-04-01 10:11:00,32
16612,2011-06-06 11:37:00,2011-02-01 10:38:00,125
16616,2011-11-24 16:31:00,2011-07-05 13:38:00,142
16618,2011-03-25 15:18:00,2011-01-21 11:55:00,63
16620,2011-12-06 12:19:00,2011-03-24 10:37:00,257
16621,2011-05-08 10:43:00,2011-03-07 11:32:00,61
16624,2011-09-20 12:39:00,2011-05-26 14:20:00,116
16626,2011-06-08 10:50:00,2011-03-18 12:27:00,81
16628,2011-05-05 15:44:00,2011-04-19 08:55:00,16
16629,2011-09-27 10:34:00,2011-09-04 16:12:00,22
16633,2011-06-12 11:48:00,2011-04-19 14:36:00,53
16634,2011-05-01 12:09:00,2010-12-02 17:41:00,149
16637,2011-08-08 12:00:00,2011-04-28 10:20:00,102
16638,2010-12-15 12:47:00,2010-12-06 10:19:00,9
16639,2011-05-17 10:10:00,2011-04-18 09:31:00,29
16642,2011-12-05 11:31:00,2011-05-16 12:35:00,202
16644,2011-06-15 12:39:00,2011-05-11 12:53:00,34
16647,2011-06-23 11:47:00,2011-05-19 09:31:00,35
16652,2011-04-13 13:51:00,2011-03-11 13:13:00,33
16653,2011-11-23 14:51:00,2011-09-29 13:38:00,55
16654,2011-04-18 15:43:00,2010-12-06 15:09:00,133
16655,2011-06-07 07:49:00,2011-01-12 10:16:00,145
16656,2011-01-04 10:23:00,2010-12-10 11:23:00,24
16657,2011-07-14 11:45:00,2011-03-30 12:02:00,105
16660,2011-05-13 10:44:00,2011-01-24 12:44:00,108
16667,2011-10-02 15:26:00,2011-02-28 12:57:00,216
16668,2011-05-09 16:35:00,2011-02-28 12:46:00,70
16669,2011-09-22 14:18:00,2011-09-22 14:13:00,0
16670,2011-01-11 09:20:00,2010-12-16 10:30:00,25
16671,2011-11-04 09:32:00,2011-06-28 11:20:00,128
16672,2011-04-06 14:03:00,2011-03-18 10:15:00,19
16674,2011-10-16 11:31:00,2011-09-02 13:59:00,43
16676,2011-04-20 15:32:00,2011-01-06 13:00:00,104
16678,2011-04-03 13:24:00,2011-03-02 09:24:00,32
16681,2011-04-26 08:57:00,2011-03-31 13:46:00,25
16682,2011-07-04 10:42:00,2011-06-05 11:02:00,28
16684,2010-12-16 17:36:00,2010-12-16 17:34:00,0
16685,2011-10-09 13:58:00,2011-10-09 13:44:00,0
16686,2011-02-07 11:56:00,2010-12-19 14:41:00,49
16688,2011-10-27 16:11:00,2011-10-10 12:23:00,17
16689,2011-09-25 11:39:00,2011-09-18 13:29:00,6
16690,2011-09-28 15:02:00,2011-05-22 10:53:00,129
16692,2011-03-28 14:46:00,2011-02-23 15:41:00,32
16693,2011-10-02 11:10:00,2011-03-13 11:06:00,203
16696,2011-05-10 11:31:00,2011-04-05 15:20:00,34
16698,2011-04-27 10:52:00,2011-03-31 13:33:00,26
16700,2011-01-27 12:19:00,2010-12-08 16:34:00,49
16701,2011-01-12 11:51:00,2010-12-13 11:51:00,30
16705,2010-12-16 10:52:00,2010-12-16 10:51:00,0
16706,2011-09-02 13:41:00,2011-08-17 15:53:00,15
16709,2011-04-08 12:28:00,2011-03-03 10:55:00,36
16710,2010-12-14 14:11:00,2010-12-06 13:13:00,8
16711,2011-02-10 14:46:00,2010-12-17 12:43:00,55
16712,2011-03-29 16:05:00,2011-03-08 15:07:00,21
16713,2010-12-20 12:51:00,2010-12-08 13:01:00,11
16714,2011-01-26 13:46:00,2011-01-26 13:40:00,0
16716,2011-03-18 10:03:00,2011-02-01 15:35:00,44
16717,2011-06-20 10:34:00,2010-12-08 16:48:00,193
16719,2011-01-05 11:52:00,2010-12-06 12:06:00,29
16722,2010-12-08 15:38:00,2010-12-06 12:59:00,2
16723,2011-09-09 13:01:00,2011-08-24 11:31:00,16
16725,2010-12-15 16:32:00,2010-12-03 16:02:00,12
16726,2011-02-18 13:26:00,2010-12-13 13:28:00,66
16728,2011-04-17 11:04:00,2011-03-20 13:28:00,27
16729,2011-04-18 14:27:00,2011-04-12 14:22:00,6
16730,2011-04-19 12:41:00,2011-01-24 14:01:00,84
16734,2011-08-17 15:02:00,2011-08-17 15:00:00,0
16735,2011-04-14 12:12:00,2011-01-09 12:53:00,94
16743,2011-03-10 13:07:00,2010-12-16 12:15:00,84
16744,2011-07-17 14:42:00,2011-06-19 15:13:00,27
16745,2011-02-06 14:43:00,2011-02-01 11:31:00,5
16746,2011-01-16 10:42:00,2010-12-16 11:43:00,30
16747,2011-11-02 11:37:00,2011-10-03 10:18:00,30
16748,2011-02-03 14:51:00,2011-01-09 13:50:00,25
16750,2011-07-26 17:27:00,2011-04-21 16:53:00,96
16755,2011-04-27 14:01:00,2011-01-28 10:47:00,89
16759,2011-11-09 09:07:00,2011-11-09 09:06:00,0
16762,2011-10-25 10:17:00,2011-07-18 12:52:00,98
16764,2011-07-31 11:38:00,2011-07-19 17:17:00,11
16766,2011-03-11 15:22:00,2011-03-11 13:34:00,0
16767,2011-03-24 15:02:00,2011-01-27 13:38:00,56
16768,2011-08-28 10:43:00,2011-03-13 10:25:00,168
16770,2010-12-16 15:45:00,2010-12-02 15:49:00,13
16771,2011-02-02 14:37:00,2011-01-05 13:57:00,28
16774,2011-07-20 13:09:00,2011-06-14 12:45:00,36
16775,2011-01-13 15:18:00,2010-12-07 15:15:00,37
16777,2011-09-20 13:41:00,2011-03-27 14:34:00,176
16778,2011-09-26 13:48:00,2011-03-10 15:21:00,199
16779,2010-12-12 12:26:00,2010-12-08 09:56:00,4
16780,2011-08-31 16:09:00,2011-03-25 17:34:00,158
16782,2010-12-15 11:26:00,2010-12-09 11:28:00,5
16788,2011-08-08 14:53:00,2011-03-30 13:05:00,131
16790,2011-11-06 14:06:00,2011-11-02 11:23:00,4
16791,2011-03-21 14:18:00,2011-01-11 15:42:00,68
16792,2011-03-02 14:41:00,2011-03-02 14:39:00,0
16794,2011-06-13 10:54:00,2011-06-12 14:15:00,0
16801,2011-05-22 12:12:00,2011-03-11 13:56:00,71
16804,2011-11-16 16:42:00,2011-03-14 15:48:00,247
16805,2011-06-19 11:23:00,2010-12-14 13:35:00,186
16806,2011-05-03 15:15:00,2011-04-14 19:59:00,18
16807,2011-05-08 11:34:00,2011-03-14 09:46:00,55
16808,2011-09-01 19:34:00,2011-03-10 19:05:00,175
16809,2011-05-15 12:53:00,2011-03-22 15:20:00,53
16811,2011-12-05 11:39:00,2011-11-22 17:19:00,12
16813,2011-06-01 12:11:00,2011-05-19 13:28:00,12
16814,2011-01-04 14:47:00,2010-12-05 11:45:00,30
16816,2011-01-30 15:40:00,2010-12-16 17:01:00,44
16817,2010-12-15 09:49:00,2010-12-06 14:19:00,8
16818,2011-05-22 15:44:00,2011-05-18 11:42:00,4
16824,2011-11-24 12:38:00,2011-06-28 13:36:00,148
16825,2011-11-01 11:51:00,2011-06-07 09:44:00,147
16828,2011-09-07 15:10:00,2011-08-19 13:24:00,19
16832,2011-05-20 14:47:00,2011-05-06 14:12:00,14
16833,2011-03-25 08:52:00,2011-01-09 13:02:00,74
16835,2011-08-03 13:50:00,2010-12-01 17:15:00,244
16836,2011-10-31 10:05:00,2011-08-15 12:38:00,76
16837,2011-04-13 10:10:00,2011-04-08 08:48:00,5
16838,2011-05-26 13:13:00,2011-02-24 15:01:00,90
16839,2011-01-07 09:55:00,2010-12-05 11:15:00,32
16841,2011-05-10 10:20:00,2011-02-25 12:40:00,73
16842,2011-07-07 17:35:00,2011-02-10 14:51:00,147
16843,2011-02-22 11:58:00,2011-01-16 16:10:00,36
16851,2011-10-28 12:33:00,2011-10-19 09:48:00,9
16852,2011-11-29 13:22:00,2011-06-16 15:49:00,165
16855,2011-11-16 12:03:00,2011-10-27 16:31:00,19
16859,2011-07-18 12:19:00,2011-03-23 13:39:00,116
16861,2011-10-11 09:05:00,2011-07-04 15:38:00,98
16863,2011-11-08 15:26:00,2010-12-08 08:58:00,335
16866,2011-07-10 10:14:00,2011-07-01 12:34:00,8
16869,2011-06-27 12:16:00,2011-06-17 13:01:00,9
16871,2011-03-29 11:39:00,2011-03-14 10:31:00,15
16872,2011-08-26 15:38:00,2011-06-08 14:32:00,79
16873,2011-04-08 15:34:00,2010-12-10 15:45:00,118
16875,2011-02-16 12:59:00,2011-01-04 10:37:00,43
16877,2011-07-10 16:18:00,2011-05-15 16:13:00,56
16880,2011-06-19 12:58:00,2011-06-03 16:45:00,15
16882,2011-04-14 14:36:00,2011-01-26 17:43:00,77
16883,2011-06-05 12:51:00,2010-12-03 10:33:00,184
16884,2011-11-02 11:52:00,2011-11-02 10:16:00,0
16885,2011-10-19 14:22:00,2010-12-17 17:23:00,305
16889,2011-04-10 11:24:00,2011-01-07 10:47:00,93
16891,2011-07-21 12:14:00,2010-12-03 11:35:00,230
16892,2011-11-10 13:03:00,2011-06-09 11:35:00,154
16897,2011-02-13 15:02:00,2011-01-30 11:52:00,14
16898,2011-06-15 13:35:00,2010-12-06 12:23:00,191
16899,2011-05-16 15:53:00,2010-12-14 13:11:00,153
16900,2011-11-20 12:13:00,2011-10-07 13:17:00,43
16904,2010-12-07 13:30:00,2010-12-07 13:29:00,0
16905,2011-03-24 19:31:00,2010-12-03 10:43:00,111
16906,2011-05-18 12:15:00,2011-04-05 12:30:00,42
16907,2011-02-22 15:00:00,2010-12-09 16:52:00,74
16910,2011-09-14 14:09:00,2011-09-09 14:14:00,4
16912,2011-02-22 10:09:00,2011-01-20 15:42:00,32
16915,2011-04-05 13:48:00,2011-03-01 09:52:00,35
16916,2011-11-16 12:08:00,2010-12-02 13:14:00,348
16918,2011-07-03 12:38:00,2011-01-26 17:37:00,157
16919,2010-12-14 14:15:00,2010-12-06 12:52:00,8
16923,2011-01-09 10:21:00,2010-12-12 11:06:00,27
16924,2011-10-06 11:41:00,2011-09-16 12:54:00,19
16927,2011-03-08 13:21:00,2010-12-13 11:57:00,85
16928,2011-01-21 13:07:00,2010-12-01 15:21:00,50
16929,2011-08-04 12:13:00,2011-07-07 12:39:00,27
16930,2011-10-02 14:31:00,2011-10-02 14:25:00,0
16931,2010-12-17 13:45:00,2010-12-05 11:40:00,12
16933,2011-12-08 12:54:00,2011-04-14 13:33:00,237
16934,2011-10-16 12:40:00,2011-10-16 12:25:00,0
16938,2011-06-12 13:17:00,2011-02-04 09:34:00,128
16940,2011-06-23 13:13:00,2011-02-23 12:27:00,120
16942,2011-05-04 12:20:00,2011-04-26 11:59:00,8
16943,2011-03-23 15:19:00,2011-01-25 14:00:00,57
16945,2011-02-07 15:04:00,2010-12-16 17:49:00,52
16948,2011-03-23 08:26:00,2011-01-18 10:58:00,63
16949,2011-03-30 12:24:00,2011-01-27 12:11:00,62
16950,2011-08-07 13:30:00,2010-12-07 15:20:00,242
16951,2011-07-26 11:38:00,2011-02-08 14:58:00,167
16952,2011-08-22 13:03:00,2011-08-22 12:58:00,0
16954,2011-03-14 08:05:00,2010-12-15 10:41:00,88
16955,2010-12-06 10:38:00,2010-12-01 13:31:00,4
16957,2011-04-14 13:56:00,2011-03-03 09:25:00,42
16960,2011-10-10 11:47:00,2011-04-01 11:54:00,191
16966,2011-05-19 15:24:00,2011-04-13 14:17:00,36
16968,2011-12-05 15:02:00,2011-08-24 10:51:00,103
16969,2011-07-28 13:54:00,2011-06-01 12:10:00,57
16979,2011-07-15 08:59:00,2011-02-15 09:20:00,149
16980,2011-03-29 16:36:00,2011-02-21 12:58:00,36
16983,2011-01-23 15:34:00,2010-12-05 12:34:00,49
16984,2011-09-12 13:43:00,2011-08-01 17:37:00,41
16985,2011-01-30 12:09:00,2010-12-16 10:38:00,45
16986,2011-11-10 11:55:00,2011-11-09 15:52:00,0
16987,2011-06-13 15:09:00,2011-05-18 15:55:00,25
16989,2011-09-02 13:55:00,2011-07-12 09:11:00,52
16992,2011-05-24 09:20:00,2011-02-28 10:37:00,84
16996,2010-12-21 15:09:00,2010-12-21 13:22:00,0
16997,2011-02-03 15:17:00,2011-01-18 11:51:00,16
16998,2011-05-19 14:24:00,2011-02-08 15:42:00,99
16999,2011-11-16 13:53:00,2011-09-26 15:43:00,50
17001,2011-01-24 15:59:00,2010-12-16 09:35:00,39
17002,2011-05-08 11:21:00,2011-02-22 11:46:00,74
17004,2011-10-24 14:25:00,2011-09-08 12:16:00,46
17006,2011-11-08 17:42:00,2011-09-25 12:15:00,44
17007,2010-12-17 13:58:00,2010-12-17 13:57:00,0
17014,2011-11-07 14:51:00,2011-10-04 11:36:00,34
17015,2011-09-29 17:36:00,2011-06-07 13:19:00,114
17017,2010-12-02 10:18:00,2010-12-02 10:17:00,0
17018,2011-10-30 11:42:00,2011-01-18 08:46:00,285
17019,2011-01-13 11:48:00,2010-12-06 12:55:00,37
17024,2011-09-01 15:21:00,2011-07-05 09:31:00,58
17025,2010-12-01 15:46:00,2010-12-01 15:45:00,0
17026,2011-06-07 14:28:00,2010-12-05 12:47:00,184
17027,2011-02-28 14:03:00,2011-01-26 14:19:00,32
17029,2011-08-21 11:06:00,2011-04-17 10:57:00,126
